ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,808,25,0.000868056,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPG,705,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPG,744,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,830,22,0.000763889,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPG,653,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPG,725,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,839,7,0.000243056,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,887,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,868,13,0.000451389,No
MacB No Internal Lipid Traj 1,A,GLN,105,POPE,663,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLU,117,POPE,748,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,821,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,905,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,707,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,778,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,684,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,869,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,819,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,833,7,0.000243056,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,932,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,808,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,859,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,807,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPG,704,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPG,920,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPG,863,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,839,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPG,673,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,830,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,682,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,847,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,888,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,915,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,887,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,663,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,898,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,914,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,738,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,674,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,GLN,120,POPE,676,17,0.000590278,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,915,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,830,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,808,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,847,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,921,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,665,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,780,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,GLU,139,POPE,681,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,780,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,682,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,767,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,738,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,935,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,869,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,755,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,822,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,686,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,745,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,722,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,144,POPE,910,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,810,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,927,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,712,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,839,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,778,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,826,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,742,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,833,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,822,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,869,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,735,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPG,877,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPG,727,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,816,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,739,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,745,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,865,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,942,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,866,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,888,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,669,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,724,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,676,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,659,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,785,11,0.000381944,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,849,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,680,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,879,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,665,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,THR,243,POPE,657,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,837,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,893,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,810,59,0.002048611,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,654,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,927,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,712,52,0.001805556,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,778,48,0.001666667,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,874,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,852,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,839,149,0.005173611,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,708,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,857,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,742,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,826,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,707,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,650,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,833,228,0.007916667,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,809,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,822,61,0.002118056,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,869,110,0.003819444,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,668,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,693,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,877,40,0.001388889,No
MacB No Internal Lipid Traj 1,A,SER,245,CDL2,770,438,0.015208333,No
MacB No Internal Lipid Traj 1,A,SER,245,CDL2,815,189,0.0065625,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,711,146,0.005069444,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,818,45,0.0015625,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,829,86,0.002986111,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,727,116,0.004027778,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,866,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,936,32,0.001111111,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,816,31,0.001076389,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,739,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,745,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPG,673,31,0.001076389,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,865,54,0.001875,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,928,24,0.000833333,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,898,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,942,11,0.000381944,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,798,12,0.000416667,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,785,125,0.004340278,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,724,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,735,27,0.0009375,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,738,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,690,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,694,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,659,21,0.000729167,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,748,168,0.005833333,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,802,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,888,165,0.005729167,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,849,64,0.002222222,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,669,16,0.000555556,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,747,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,878,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,657,12,0.000416667,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,682,23,0.000798611,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,915,64,0.002222222,No
MacB No Internal Lipid Traj 1,A,SER,245,POPE,879,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ARG,248,CDL2,770,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,ARG,248,POPE,888,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,GLN,249,POPE,735,694,0.024097222,No
MacB No Internal Lipid Traj 1,A,GLN,249,POPE,867,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,810,81,0.0028125,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,893,39,0.001354167,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,778,25,0.000868056,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,857,10,0.000347222,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,837,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,819,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,869,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,806,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,808,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,833,56,0.001944444,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,914,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,932,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,845,29,0.001006944,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,707,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,859,31,0.001076389,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,877,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,693,44,0.001527778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,744,81,0.0028125,No
MacB No Internal Lipid Traj 1,A,SER,252,CDL2,883,29,0.001006944,No
MacB No Internal Lipid Traj 1,A,SER,252,CDL2,770,24,0.000833333,No
MacB No Internal Lipid Traj 1,A,SER,252,CDL2,815,103,0.003576389,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,781,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,830,156,0.005416667,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,839,43,0.001493056,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,725,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPG,653,80,0.002777778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,732,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,735,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,742,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,738,36,0.00125,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,674,148,0.005138889,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,887,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,898,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,798,31,0.001076389,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,655,14,0.000486111,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,888,336,0.011666667,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,763,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,747,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,748,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,695,35,0.001215278,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,663,94,0.003263889,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,822,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,SER,252,POPE,802,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,810,60,0.002083333,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,869,7,0.000243056,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,819,68,0.002361111,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,778,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,893,44,0.001527778,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,857,12,0.000416667,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,851,7,0.000243056,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,780,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,806,272,0.009444444,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,833,37,0.001284722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,808,139,0.004826389,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,914,12,0.000416667,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,722,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,847,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,845,73,0.002534722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,707,28,0.000972222,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,859,125,0.004340278,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,693,114,0.003958333,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,744,53,0.001840278,No
MacB No Internal Lipid Traj 1,A,ASN,255,CDL2,883,194,0.006736111,No
MacB No Internal Lipid Traj 1,A,ASN,255,CDL2,815,25,0.000868056,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,829,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,781,10,0.000347222,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,830,241,0.008368056,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,665,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,839,127,0.004409722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,673,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,725,73,0.002534722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPG,653,19,0.000659722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,732,25,0.000868056,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,681,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,738,64,0.002222222,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,888,191,0.006631944,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,742,268,0.009305556,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,887,37,0.001284722,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,798,17,0.000590278,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,898,178,0.006180556,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,655,69,0.002395833,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,868,107,0.003715278,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,755,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,695,12,0.000416667,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,763,39,0.001354167,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,663,54,0.001875,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,674,121,0.004201389,No
MacB No Internal Lipid Traj 1,A,ASN,255,POPE,822,21,0.000729167,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,819,44,0.001527778,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,778,3,0.000104167,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,851,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,893,42,0.001458333,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,830,164,0.005694444,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,857,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,742,366,0.012708333,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,780,77,0.002673611,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,737,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,806,266,0.009236111,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,914,15,0.000520833,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,746,4,0.000138889,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,845,77,0.002673611,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,859,110,0.003819444,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,707,11,0.000381944,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,808,147,0.005104167,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,833,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,744,11,0.000381944,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,693,83,0.002881944,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,705,112,0.003888889,No
MacB No Internal Lipid Traj 1,A,THR,259,CDL2,883,350,0.012152778,No
MacB No Internal Lipid Traj 1,A,THR,259,CDL2,815,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,683,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,829,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,781,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,863,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,668,27,0.0009375,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,839,233,0.008090278,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,732,98,0.003402778,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,725,127,0.004409722,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,673,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPG,653,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,681,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,660,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,655,69,0.002395833,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,887,56,0.001944444,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,738,55,0.001909722,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,898,122,0.004236111,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,695,78,0.002708333,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,822,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,794,18,0.000625,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,663,26,0.000902778,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,763,38,0.001319444,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,868,318,0.011041667,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,674,11,0.000381944,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,888,70,0.002430556,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,755,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,THR,259,POPE,722,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,819,5,0.000173611,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,778,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,851,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,780,22,0.000763889,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,888,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,859,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,830,50,0.001736111,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,742,9,0.0003125,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,737,2,6.94E-05,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,746,8,0.000277778,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,845,14,0.000486111,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,806,10,0.000347222,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,808,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,887,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPG,692,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPG,693,1,3.47E-05,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPG,705,94,0.003263889,No
MacB No Internal Lipid Traj 1,A,ARG,263,CDL2,883,139,0.004826389,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPG,683,14,0.000486111,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,668,6,0.000208333,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,839,19,0.000659722,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,732,10,0.000347222,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPG,725,38,0.001319444,No
MacB No Internal Lipid Traj 1,A,ARG,263,POPE,734,4,0.000138889,No
