ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,682,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,785,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,880,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPG,744,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,810,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,743,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPG,728,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLN,120,POPE,665,9,0.0003125,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,842,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,888,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,690,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,743,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,851,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,825,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,735,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,868,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,665,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,768,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,926,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,651,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,717,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,674,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,811,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,139,POPE,706,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,880,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,873,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,717,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,869,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,928,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,759,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,904,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,899,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,703,6,0.000208333,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,735,6,0.000208333,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,768,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,753,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,663,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,821,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,GLN,144,POPE,694,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,917,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,948,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,653,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,936,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,825,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,741,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,841,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,847,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,887,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,939,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,902,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,915,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,753,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,866,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,907,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,934,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,669,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,820,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,786,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,778,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,702,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,911,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,832,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,922,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPG,749,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,243,POPE,659,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,686,247,0.008576389,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,914,10,0.000347222,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,819,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,785,26,0.000902778,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,842,139,0.004826389,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,841,226,0.007847222,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,897,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,742,35,0.001215278,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,701,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,693,70,0.002430556,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,926,11,0.000381944,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,653,20,0.000694444,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,787,13,0.000451389,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,749,38,0.001319444,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,936,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,902,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,741,14,0.000486111,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,655,52,0.001805556,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,847,37,0.001284722,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,838,46,0.001597222,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,747,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,915,100,0.003472222,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,862,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,694,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,669,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,929,44,0.001527778,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,753,52,0.001805556,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,762,16,0.000555556,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,879,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,907,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,691,80,0.002777778,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,709,104,0.003611111,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,740,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,702,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,820,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,786,109,0.003784722,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,665,12,0.000416667,No
MacB No Internal Lipid Traj 5,A,SER,245,CDL2,757,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,659,14,0.000486111,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,778,24,0.000833333,No
MacB No Internal Lipid Traj 5,A,SER,245,CDL2,883,34,0.001180556,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,917,17,0.000590278,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,911,73,0.002534722,No
MacB No Internal Lipid Traj 5,A,SER,245,POPG,667,12,0.000416667,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,866,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,832,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,825,121,0.004201389,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,706,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,245,POPE,922,45,0.0015625,No
MacB No Internal Lipid Traj 5,A,ARG,248,POPE,655,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,ARG,248,POPE,686,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,ARG,248,POPG,667,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,249,POPE,825,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,249,POPE,936,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLN,249,CDL2,757,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,GLN,249,POPG,911,13,0.000451389,No
MacB No Internal Lipid Traj 5,A,GLN,249,POPE,922,10,0.000347222,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,714,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,693,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,948,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,823,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,686,63,0.0021875,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,825,35,0.001215278,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,887,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,749,42,0.001458333,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,748,29,0.001006944,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,704,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,713,19,0.000659722,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,793,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,847,47,0.001631944,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,821,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,703,18,0.000625,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,834,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,658,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,838,20,0.000694444,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,859,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,742,34,0.001180556,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,917,13,0.000451389,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,768,49,0.001701389,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,904,41,0.001423611,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,852,65,0.002256944,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,822,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,717,16,0.000555556,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,754,42,0.001458333,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,926,20,0.000694444,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,911,85,0.002951389,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,785,61,0.002118056,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,709,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,835,32,0.001111111,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,702,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,706,23,0.000798611,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,682,8,0.000277778,No
MacB No Internal Lipid Traj 5,A,SER,252,CDL2,941,204,0.007083333,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,738,8,0.000277778,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,674,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,814,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,SER,252,CDL2,883,72,0.0025,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,743,22,0.000763889,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,665,15,0.000520833,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,878,38,0.001319444,No
MacB No Internal Lipid Traj 5,A,SER,252,POPG,728,32,0.001111111,No
MacB No Internal Lipid Traj 5,A,SER,252,POPE,937,111,0.003854167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,682,20,0.000694444,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,735,11,0.000381944,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,717,146,0.005069444,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,714,25,0.000868056,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,823,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,837,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,825,304,0.010555556,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,749,29,0.001006944,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,686,21,0.000729167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,748,256,0.008888889,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,704,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,713,18,0.000625,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,725,31,0.001076389,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,847,42,0.001458333,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,834,13,0.000451389,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,658,12,0.000416667,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,703,275,0.009548611,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,838,38,0.001319444,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,852,105,0.003645833,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,698,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,917,13,0.000451389,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,904,15,0.000520833,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,651,11,0.000381944,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,742,39,0.001354167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,768,64,0.002222222,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,902,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,926,62,0.002152778,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,798,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,754,28,0.000972222,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,911,44,0.001527778,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,814,34,0.001180556,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,756,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,835,10,0.000347222,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,809,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,706,102,0.003541667,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,702,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,655,15,0.000520833,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,738,81,0.0028125,No
MacB No Internal Lipid Traj 5,A,ASN,255,CDL2,941,187,0.006493056,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,785,191,0.006631944,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,674,67,0.002326389,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,692,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,874,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,ASN,255,CDL2,883,5,0.000173611,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,743,152,0.005277778,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,878,21,0.000729167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,744,24,0.000833333,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,937,128,0.004444444,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,668,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPG,728,47,0.001631944,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,665,36,0.00125,No
MacB No Internal Lipid Traj 5,A,ASN,255,POPE,888,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,GLU,256,POPE,852,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,714,68,0.002361111,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,823,4,0.000138889,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,735,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,899,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,837,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,725,367,0.012743056,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,876,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,825,318,0.011041667,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,845,2,6.94E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,937,60,0.002083333,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,713,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,748,302,0.010486111,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,704,9,0.0003125,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,733,23,0.000798611,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,749,21,0.000729167,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,703,408,0.014166667,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,834,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,759,10,0.000347222,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,658,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,838,7,0.000243056,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,768,37,0.001284722,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,917,3,0.000104167,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,698,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,651,12,0.000416667,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,842,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,742,21,0.000729167,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,717,155,0.005381944,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,821,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,902,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,852,138,0.004791667,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,832,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,926,77,0.002673611,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,754,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,911,1,3.47E-05,No
MacB No Internal Lipid Traj 5,A,THR,259,POPE,785,113,0.003923611,No
MacB No Internal Lipid Traj 5,A,THR,259,POPG,744,28,0.000972222,No
