ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,761,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,789,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,857,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,808,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,766,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,791,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,866,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,810,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,738,10,0.000347222,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,804,9,0.0003125,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,746,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,902,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,872,26,0.000902778,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,910,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,763,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,CDL2,918,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,802,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,778,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,831,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,686,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,796,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,682,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,674,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,GLN,120,CDL2,858,9,0.0003125,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,924,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,676,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,GLN,120,POPE,840,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,873,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,690,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,722,10,0.000347222,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,738,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,872,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,694,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,660,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLU,139,POPE,917,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,690,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,722,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,937,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,732,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,849,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,651,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,756,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,663,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,GLN,144,POPE,682,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,716,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,739,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,948,27,0.0009375,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,864,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,802,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,830,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,752,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,THR,243,POPG,814,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,674,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,833,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,738,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,810,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,839,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,784,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,845,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,658,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,789,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,904,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,764,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,706,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,697,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,783,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,690,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,765,12,0.000416667,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,938,12,0.000416667,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,932,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPG,728,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPG,908,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,869,8,0.000277778,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,669,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,785,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPG,911,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,665,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,243,POPE,874,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,653,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,716,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,693,12,0.000416667,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,802,8,0.000277778,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,864,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,676,127,0.004409722,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,705,8,0.000277778,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,948,252,0.00875,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,830,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,855,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,832,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,869,91,0.003159722,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,673,155,0.005381944,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,831,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,944,39,0.001354167,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,738,214,0.007430556,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,764,483,0.016770833,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,810,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,788,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,839,36,0.00125,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,852,84,0.002916667,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,813,30,0.001041667,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,808,19,0.000659722,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,729,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,902,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,880,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,784,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,789,123,0.004270833,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,857,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,697,62,0.002152778,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,904,69,0.002395833,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,746,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,783,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,663,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,702,27,0.0009375,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,727,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,CDL2,918,69,0.002395833,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,719,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,690,18,0.000625,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,753,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,778,25,0.000868056,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,765,209,0.007256944,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,938,192,0.006666667,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,669,128,0.004444444,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,728,53,0.001840278,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,908,52,0.001805556,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,928,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,900,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,785,44,0.001527778,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,674,99,0.0034375,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,659,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,245,POPG,911,34,0.001180556,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,874,49,0.001701389,No
MacB No Internal Lipid Traj 3,A,SER,245,POPE,665,115,0.003993056,No
MacB No Internal Lipid Traj 3,A,GLN,249,POPE,674,12,0.000416667,No
MacB No Internal Lipid Traj 3,A,GLN,249,CDL2,730,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,GLN,249,POPE,869,49,0.001701389,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,756,141,0.004895833,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,705,29,0.001006944,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,948,9,0.0003125,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,880,49,0.001701389,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,685,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,947,56,0.001944444,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,760,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,740,63,0.0021875,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,690,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,653,33,0.001145833,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,761,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,851,46,0.001597222,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,673,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,853,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,727,57,0.001979167,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,789,171,0.0059375,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,808,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,810,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,937,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,852,14,0.000486111,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,710,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,804,14,0.000486111,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,873,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,902,15,0.000520833,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,746,26,0.000902778,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,697,16,0.000555556,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,857,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,738,90,0.003125,No
MacB No Internal Lipid Traj 3,A,SER,252,CDL2,918,540,0.01875,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,663,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,686,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,665,11,0.000381944,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,829,14,0.000486111,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,763,93,0.003229167,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,817,42,0.001458333,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,938,14,0.000486111,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,681,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,778,119,0.004131944,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,682,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,676,43,0.001493056,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,874,82,0.002847222,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,841,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,CDL2,858,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,924,11,0.000381944,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,744,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,SER,252,POPE,674,140,0.004861111,No
MacB No Internal Lipid Traj 3,A,SER,252,POPG,704,79,0.002743056,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,926,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,760,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,947,25,0.000868056,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,740,139,0.004826389,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,653,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,829,135,0.0046875,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,761,23,0.000798611,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,880,11,0.000381944,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,673,20,0.000694444,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,705,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,727,36,0.00125,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,948,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,789,117,0.0040625,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,766,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,826,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,857,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,810,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,937,30,0.001041667,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,852,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,746,19,0.000659722,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,791,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,804,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,902,9,0.0003125,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,681,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,873,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,899,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,905,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,697,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,738,325,0.011284722,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,685,44,0.001527778,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,831,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,CDL2,918,262,0.009097222,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,938,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,686,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,665,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,863,49,0.001701389,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,817,254,0.008819444,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,778,81,0.0028125,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,763,246,0.008541667,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,676,22,0.000763889,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,924,36,0.00125,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,682,395,0.013715278,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,674,132,0.004583333,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,874,50,0.001736111,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,851,57,0.001979167,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,690,136,0.004722222,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,744,11,0.000381944,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,885,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,704,125,0.004340278,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPG,911,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,756,28,0.000972222,No
MacB No Internal Lipid Traj 3,A,ASN,255,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,ASN,255,CDL2,858,12,0.000416667,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,682,559,0.019409722,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,676,19,0.000659722,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,829,196,0.006805556,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,698,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,740,105,0.003645833,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,899,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,722,96,0.003333333,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,926,172,0.005972222,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,911,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,744,34,0.001180556,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,826,58,0.002013889,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,789,43,0.001493056,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,845,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,857,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,732,19,0.000659722,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,937,13,0.000451389,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,872,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,874,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,791,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,873,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,685,88,0.003055556,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,681,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,746,33,0.001145833,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,905,4,0.000138889,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,833,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,738,211,0.007326389,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,902,9,0.0003125,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,904,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,778,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,704,79,0.002743056,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,922,1,3.47E-05,No
MacB No Internal Lipid Traj 3,A,THR,259,CDL2,918,287,0.009965278,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,660,56,0.001944444,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,863,139,0.004826389,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,763,197,0.006840278,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,846,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,817,324,0.01125,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,943,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,924,57,0.001979167,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,917,23,0.000798611,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,655,34,0.001180556,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,761,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,851,15,0.000520833,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,690,345,0.011979167,No
MacB No Internal Lipid Traj 3,A,THR,259,POPG,671,15,0.000520833,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,756,90,0.003125,No
MacB No Internal Lipid Traj 3,A,THR,259,POPE,674,38,0.001319444,No
MacB No Internal Lipid Traj 3,A,THR,259,CDL2,858,163,0.005659722,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPG,725,7,0.000243056,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPG,829,35,0.001215278,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPE,740,2,6.94E-05,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPE,761,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPE,722,50,0.001736111,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPG,853,3,0.000104167,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPE,738,6,0.000208333,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPG,911,5,0.000173611,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPE,926,46,0.001597222,No
MacB No Internal Lipid Traj 3,A,ARG,263,POPG,744,15,0.000520833,No
