ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB Internal Lipid Traj 5,A,GLN,105,POPE,754,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,707,13,0.000451389,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,793,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,705,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,908,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,877,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,744,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,821,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,653,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPG,673,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,676,12,0.000416667,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,864,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,763,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,663,22,0.000763889,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,943,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,105,POPE,655,33,0.001145833,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,921,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,765,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,830,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,888,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,763,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,935,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,816,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,799,21,0.000729167,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,925,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,654,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,901,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,890,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,705,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,841,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,CDL2,730,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,728,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,786,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,913,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,912,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,759,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,665,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,744,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,714,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPG,649,15,0.000520833,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,844,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,663,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,676,8,0.000277778,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,750,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,811,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,891,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,851,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,742,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,745,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,798,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,900,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,120,POPE,864,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,760,8,0.000277778,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,707,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,891,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,890,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,665,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,754,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,787,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,947,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,803,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,660,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,710,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,676,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLU,139,POPE,691,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,760,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,747,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,666,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,787,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,776,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,925,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,710,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,803,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,811,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,676,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,655,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,894,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,691,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,856,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,144,POPE,878,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,242,POPE,851,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,921,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,731,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,759,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,805,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,884,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,865,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,878,8,0.000277778,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,743,15,0.000520833,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,788,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,679,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,840,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,820,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,880,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,924,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,824,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,890,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,811,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPG,704,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPG,733,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,932,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,785,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPG,793,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPG,693,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,739,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,849,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,750,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,659,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,665,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,765,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,792,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,780,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,THR,243,POPE,851,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,921,47,0.001631944,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,663,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,712,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,805,45,0.0015625,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,765,7,0.000243056,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,899,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,932,14,0.000486111,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,799,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,884,63,0.0021875,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,743,517,0.017951389,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,865,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,679,23,0.000798611,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,837,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,928,16,0.000555556,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,806,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,888,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,824,45,0.0015625,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,840,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,820,14,0.000486111,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,726,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,880,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,900,15,0.000520833,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,762,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,924,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,694,17,0.000590278,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,731,147,0.005104167,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,890,52,0.001805556,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,652,149,0.005173611,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,940,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,705,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,649,38,0.001319444,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,704,221,0.007673611,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,835,40,0.001388889,Yes
MacB Internal Lipid Traj 5,A,SER,245,CDL2,812,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,814,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,823,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,782,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,733,187,0.006493056,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,785,234,0.008125,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,702,24,0.000833333,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,930,12,0.000416667,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,878,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,759,18,0.000625,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,896,126,0.004375,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,793,30,0.001041667,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,739,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,693,22,0.000763889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPG,672,138,0.004791667,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,751,38,0.001319444,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,849,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,742,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,680,53,0.001840278,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,795,28,0.000972222,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,891,19,0.000659722,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,659,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,834,10,0.000347222,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,750,23,0.000798611,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,665,223,0.007743056,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,844,10,0.000347222,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,810,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,760,17,0.000590278,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,655,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,864,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,245,POPE,851,37,0.001284722,Yes
MacB Internal Lipid Traj 5,A,ARG,248,POPG,649,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,GLN,249,POPE,840,89,0.003090278,Yes
MacB Internal Lipid Traj 5,A,GLN,249,POPE,878,470,0.016319444,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,768,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,805,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,765,51,0.001770833,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,901,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,707,31,0.001076389,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,888,36,0.00125,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,830,27,0.0009375,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,884,16,0.000555556,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,763,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,721,45,0.0015625,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,766,35,0.001215278,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,760,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,799,84,0.002916667,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,694,23,0.000798611,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,824,12,0.000416667,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,890,98,0.003402778,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,762,14,0.000486111,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,806,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,786,13,0.000451389,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,836,19,0.000659722,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,649,71,0.002465278,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,908,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,704,14,0.000486111,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,705,50,0.001736111,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,814,63,0.0021875,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,877,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,CDL2,718,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,793,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,823,23,0.000798611,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,733,26,0.000902778,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,759,8,0.000277778,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,821,35,0.001215278,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,785,16,0.000555556,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,896,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,653,100,0.003472222,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPG,744,68,0.002361111,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,810,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,676,201,0.006979167,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,750,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,851,12,0.000416667,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,663,15,0.000520833,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,811,33,0.001145833,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,691,106,0.003680556,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,900,71,0.002465278,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,665,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,758,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,844,50,0.001736111,Yes
MacB Internal Lipid Traj 5,A,SER,252,POPE,864,42,0.001458333,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,768,6,0.000208333,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,721,433,0.015034722,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,760,29,0.001006944,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,830,38,0.001319444,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,765,37,0.001284722,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,888,10,0.000347222,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,763,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,799,25,0.000868056,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,766,14,0.000486111,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,901,3,0.000104167,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,890,159,0.005520833,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,824,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,694,72,0.0025,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,806,18,0.000625,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,707,410,0.014236111,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,896,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,786,12,0.000416667,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,836,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,908,13,0.000451389,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,705,97,0.003368056,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,704,7,0.000243056,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,814,7,0.000243056,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,877,74,0.002569444,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,728,2,6.94E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,793,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,823,5,0.000173611,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,665,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,759,41,0.001423611,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,821,89,0.003090278,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,844,46,0.001597222,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,653,98,0.003402778,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,744,138,0.004791667,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPG,649,146,0.005069444,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,810,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,891,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,851,9,0.0003125,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,811,16,0.000555556,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,691,61,0.002118056,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,676,363,0.012604167,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,745,17,0.000590278,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,900,86,0.002986111,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,660,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,655,4,0.000138889,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,762,48,0.001666667,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,654,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,669,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,663,105,0.003645833,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,943,1,3.47E-05,Yes
MacB Internal Lipid Traj 5,A,ASN,255,POPE,864,137,0.004756944,Yes
