ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB Internal Lipid Traj 2,A,SER,99,POPE,695,9,0.0003125,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,666,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,886,31,0.001076389,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,806,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,756,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,788,8,0.000277778,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,888,37,0.001284722,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,939,17,0.000590278,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,899,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,SER,99,POPE,810,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,706,18,0.000625,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,929,11,0.000381944,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,932,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,875,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,724,20,0.000694444,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,840,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,715,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,868,7,0.000243056,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,808,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,763,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,937,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,893,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,804,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,827,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,908,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,720,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,877,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,896,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,841,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,855,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,946,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,652,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,839,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,666,16,0.000555556,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,695,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,902,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,744,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPG,673,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,860,11,0.000381944,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,762,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,729,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,756,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,755,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,947,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,655,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,663,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,722,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,852,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,810,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,THR,102,POPE,878,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,929,17,0.000590278,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,706,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,840,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,868,14,0.000486111,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,948,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,915,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,937,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPG,827,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPG,841,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPG,896,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPG,855,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,724,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,839,19,0.000659722,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,666,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,860,18,0.000625,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,902,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,806,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,762,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,755,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,663,81,0.0028125,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,722,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,105,POPE,756,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,117,POPE,691,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,117,POPE,712,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,893,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,724,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,758,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,700,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,840,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,813,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,868,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,932,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,929,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,695,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,886,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,827,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,728,14,0.000486111,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,876,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,742,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,820,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,822,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,782,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,653,79,0.002743056,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPG,714,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,867,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,891,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,947,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,736,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,752,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,906,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,708,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,663,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,743,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,676,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,801,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,872,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,762,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,755,9,0.0003125,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,655,25,0.000868056,Yes
MacB Internal Lipid Traj 2,A,GLN,120,POPE,710,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,848,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,932,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,695,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,688,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,706,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,929,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,763,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,886,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,666,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,708,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,722,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLU,139,POPE,788,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,872,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,816,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,666,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,848,7,0.000243056,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,862,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,686,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,886,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,747,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,820,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,839,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,695,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,798,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,724,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,684,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,939,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,852,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,878,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,916,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,810,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,762,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,GLN,144,POPE,888,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,926,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,759,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,868,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,776,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,752,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,925,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,665,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,824,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,751,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,820,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,726,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,904,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,947,9,0.0003125,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,932,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,727,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,671,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,728,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,835,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,799,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,732,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,791,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,649,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPG,672,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,742,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,839,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,766,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,739,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,938,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,712,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,784,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,942,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,777,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,762,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,659,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,808,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,747,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,735,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,669,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,755,12,0.000416667,Yes
MacB Internal Lipid Traj 2,A,THR,243,POPE,944,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,916,84,0.002916667,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,922,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,931,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,776,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,840,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,915,16,0.000555556,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,752,52,0.001805556,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,925,33,0.001145833,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,868,27,0.0009375,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,732,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,820,31,0.001076389,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,650,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,726,11,0.000381944,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,944,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,665,51,0.001770833,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,834,7,0.000243056,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,695,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,926,23,0.000798611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,833,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,932,38,0.001319444,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,904,21,0.000729167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,791,48,0.001666667,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,742,15,0.000520833,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,727,191,0.006631944,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,677,80,0.002777778,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,728,45,0.0015625,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,671,286,0.009930556,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,652,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,CDL2,918,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,SER,245,CDL2,815,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,853,72,0.0025,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,946,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,781,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,835,20,0.000694444,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,799,48,0.001666667,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,766,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,838,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,893,63,0.0021875,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,906,8,0.000277778,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,795,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,653,92,0.003194444,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,714,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPG,649,88,0.003055556,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,881,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,865,18,0.000625,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,842,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,750,21,0.000729167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,735,33,0.001145833,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,845,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,739,30,0.001041667,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,712,26,0.000902778,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,797,13,0.000451389,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,947,43,0.001493056,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,784,21,0.000729167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,762,20,0.000694444,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,763,26,0.000902778,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,659,67,0.002326389,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,691,14,0.000486111,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,747,58,0.002013889,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,839,13,0.000451389,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,700,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,872,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,808,19,0.000659722,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,777,30,0.001041667,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,755,237,0.008229167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,669,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,657,6,0.000208333,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,687,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,938,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,937,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,751,39,0.001354167,Yes
MacB Internal Lipid Traj 2,A,SER,245,POPE,942,23,0.000798611,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,948,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPG,853,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,ARG,248,CDL2,815,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,791,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,925,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,865,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,845,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,ARG,248,POPE,735,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,249,POPE,659,22,0.000763889,Yes
MacB Internal Lipid Traj 2,A,GLN,249,POPE,766,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,GLN,249,POPE,712,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,893,20,0.000694444,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,840,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,666,25,0.000868056,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,724,53,0.001840278,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,742,16,0.000555556,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,916,37,0.001284722,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,752,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,948,72,0.0025,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,834,7,0.000243056,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,821,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,915,48,0.001666667,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,665,18,0.000625,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,695,36,0.00125,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,886,9,0.0003125,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,937,54,0.001875,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,932,48,0.001666667,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,654,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,671,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,728,17,0.000590278,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,841,26,0.000902778,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,896,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,908,188,0.006527778,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,855,10,0.000347222,Yes
MacB Internal Lipid Traj 2,A,SER,252,CDL2,815,184,0.006388889,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,836,5,0.000173611,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,853,14,0.000486111,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,946,4,0.000138889,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,934,26,0.000902778,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,652,50,0.001736111,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,820,12,0.000416667,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,881,3,0.000104167,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,822,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,839,59,0.002048611,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPG,653,116,0.004027778,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,925,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,825,1,3.47E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,791,33,0.001145833,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,868,83,0.002881944,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,735,2,6.94E-05,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,755,108,0.00375,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,712,15,0.000520833,Yes
MacB Internal Lipid Traj 2,A,SER,252,POPE,756,3,0.000104167,Yes
